Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2020-01-02,72.46827697753906,94.90049743652344,67.92081451416016,208.3247833251953,152.50567626953125,5.9710774421691895,28.68400001525879
2020-01-03,71.76372528076172,93.74849700927734,67.56548309326172,207.22251892089844,150.6067352294922,5.875504970550537,29.534000396728516
2020-01-06,72.33556365966797,95.14399719238281,69.36639404296875,211.12522888183594,150.99600219726562,5.900144577026367,30.1026668548584
2020-01-07,71.99535369873047,95.34300231933594,69.23239135742188,211.58203125,149.6192626953125,5.971574783325195,31.270666122436523
2020-01-08,73.15349578857422,94.59850311279297,69.72517395019531,213.72703552246094,152.00245666503906,5.982776165008545,32.80933380126953
2020-01-09,74.70733642578125,95.05249786376953,70.45714569091797,216.78567504882812,153.9014434814453,6.0484819412231445,32.089332580566406
2020-01-10,74.876220703125,94.15799713134766,70.91220092773438,216.5473175048828,153.18931579589844,6.080837249755859,31.876667022705078
2020-01-13,76.47591400146484,94.56500244140625,71.46156311035156,220.37063598632812,155.0312957763672,6.271485805511475,34.990665435791016
2020-01-14,75.44322967529297,93.47200012207031,70.99309539794922,217.5404052734375,153.93942260742188,6.154508113861084,35.861331939697266
2020-01-15,75.11992645263672,93.10099792480469,71.42037963867188,219.6158905029297,154.9363555908203,6.111949443817139,34.56666564941406
